symbol	ensembl_gene_id	endpoint_role
CMTM8	ENSG00000170293	target
RIOX1	ENSG00000170468	target
SPATA24	ENSG00000170469	target
FEZ2	ENSG00000171055	target
CANT1	ENSG00000171302	target
WIPF2	ENSG00000171475	target
ZIK1	ENSG00000171649	target
LRRC34	ENSG00000171757	target
RASGRP4	ENSG00000171777	target
RHNO1	ENSG00000171792	target
EIF2AK3	ENSG00000172071	target
BPGM	ENSG00000172331	target
FIBP	ENSG00000172500	target
NAA16	ENSG00000172766	target
METAP1D	ENSG00000172878	target
TADA2B	ENSG00000173011	target
CCDC96	ENSG00000173013	target
SCAI	ENSG00000173611	target
SLC19A1	ENSG00000173638	target
TLR6	ENSG00000174130	target
FAM174A	ENSG00000174132	target
RGMB	ENSG00000174136	target
RALGAPA1	ENSG00000174373	target
BBS1	ENSG00000174483	target
PCCA	ENSG00000175198	target
DCTN2	ENSG00000175203	target
BANF1	ENSG00000175334	target
YES1	ENSG00000176105	target
SLC35G1	ENSG00000176273	target
LMNB2	ENSG00000176619	target
NFATC2IP	ENSG00000176953	target
RIMKLA	ENSG00000177181	target
MAGEF1	ENSG00000177383	target
SLC25A22	ENSG00000177542	target
ATOX1	ENSG00000177556	target
SAMD12	ENSG00000177570	target
CHID1	ENSG00000177830	target
AQP11	ENSG00000178301	target
GLDC	ENSG00000178445	target
PFAS	ENSG00000178921	target
RCC2	ENSG00000179051	target
DPM3	ENSG00000179085	target
ELMOD2	ENSG00000179387	target
C14orf28	ENSG00000179476	target
OAZ2	ENSG00000180304	target
ARHGAP45	ENSG00000180448	target
SLC25A42	ENSG00000181035	target
FANCB	ENSG00000181544	target
HAPSTR1	ENSG00000182831	target
NAA38	ENSG00000183011	target
AP2A2	ENSG00000183020	target
CHEK2	ENSG00000183765	target
SLC35F3	ENSG00000183780	target
TM2D3	ENSG00000184277	target
PTRHD1	ENSG00000184924	target
NSMCE3	ENSG00000185115	target
TNFAIP8L1	ENSG00000185361	target
P4HB	ENSG00000185624	target
DMWD	ENSG00000185800	target
PIGP	ENSG00000185808	target
C2orf76	ENSG00000186132	target
SAPCD2	ENSG00000186193	target
MRTFB	ENSG00000186260	target
SEPTIN10	ENSG00000186522	target
UBE2H	ENSG00000186591	target
CHP1	ENSG00000187446	target
IER5L	ENSG00000188483	target
LIN54	ENSG00000189308	target
INCA1	ENSG00000196388	target
IPO4	ENSG00000196497	target
HDAC2	ENSG00000196591	target
RABL6	ENSG00000196642	target
AMZ2	ENSG00000196704	target
S100A2	ENSG00000196754	target
NHLRC2	ENSG00000196865	target
PDLIM7	ENSG00000196923	target
ZNF257	ENSG00000197134	target
MYO5A	ENSG00000197535	target
C6orf89	ENSG00000198663	target
SMURF1	ENSG00000198742	target
RUSC2	ENSG00000198853	target
MFAP3L	ENSG00000198948	target
COL5A2	ENSG00000204262	target
AGER	ENSG00000204305	target
LSM2	ENSG00000204392	target
C6orf47	ENSG00000204439	target
JPT2	ENSG00000206053	target
SUPT4H1	ENSG00000213246	target
SLC35F6	ENSG00000213699	target
MDP1	ENSG00000213920	target
NAXD	ENSG00000213995	target
SLC26A6	ENSG00000225697	target
ZNF492	ENSG00000229676	target
LYRM9	ENSG00000232859	target
ZSCAN31	ENSG00000235109	target
ACY1	ENSG00000243989	target
USP51	ENSG00000247746	target
INSL3	ENSG00000248099	target
INAFM1	ENSG00000257704	target
H3C8	ENSG00000273983	target
HOMEZ	ENSG00000290292	target
RECQL	ENSG00000004700	target
USP13	ENSG00000058056	target
MCM5	ENSG00000100297	target
HAT1	ENSG00000128708	target
MTRFR	ENSG00000130921	target
SMC2	ENSG00000136824	target
ZDHHC12	ENSG00000160446	target
CCNK	ENSG00000090061	target
PLGRKT	ENSG00000107020	target
SLC25A11	ENSG00000108528	target
ORMDL2	ENSG00000123353	target
GPS2	ENSG00000132522	target
LACTB2	ENSG00000147592	target
CAMK2G	ENSG00000148660	target
TAF10	ENSG00000166337	target
GMPPB	ENSG00000173540	target
AURKB	ENSG00000178999	target
TMEM141	ENSG00000244187	target
INTS6	ENSG00000102786	target
RPA1	ENSG00000132383	target
PCTP	ENSG00000141179	target
OXA1L	ENSG00000155463	target
KRCC1	ENSG00000172086	target
CCNQ	ENSG00000262919	target
ZC3H4	ENSG00000130749	target
CDCA3	ENSG00000111665	target
SCMH1	ENSG00000010803	target
POLA2	ENSG00000014138	target
PHF20	ENSG00000025293	target
SPDL1	ENSG00000040275	target
PPP1R3F	ENSG00000049769	target
BCKDHB	ENSG00000083123	target
BCL2L13	ENSG00000099968	target
IFT27	ENSG00000100360	target
EMC9	ENSG00000100908	target
TCFL5	ENSG00000101190	target
TNFSF13B	ENSG00000102524	target
GLCCI1	ENSG00000106415	target
AK1	ENSG00000106992	target
LARP4B	ENSG00000107929	target
EPM2A	ENSG00000112425	target
IQCG	ENSG00000114473	target
MSANTD2	ENSG00000120458	target
ZWINT	ENSG00000122952	target
PEX6	ENSG00000124587	target
SLC25A35	ENSG00000125434	target
MIF4GD	ENSG00000125457	target
CENPB	ENSG00000125817	target
ST3GAL3	ENSG00000126091	target
BTBD3	ENSG00000132640	target
BTBD2	ENSG00000133243	target
ADCK2	ENSG00000133597	target
LRRCC1	ENSG00000133739	target
C9orf40	ENSG00000135045	target
AKIRIN2	ENSG00000135334	target
HADH	ENSG00000138796	target
SLAIN1	ENSG00000139737	target
IMPA2	ENSG00000141401	target
ANKMY1	ENSG00000144504	target
RAB5A	ENSG00000144566	target
CABLES2	ENSG00000149679	target
KCTD18	ENSG00000155729	target
TYSND1	ENSG00000156521	target
FBRS	ENSG00000156860	target
SLC38A10	ENSG00000157637	target
SSU72	ENSG00000160075	target
LEMD2	ENSG00000161904	target
MOAP1	ENSG00000165943	target
CENPV	ENSG00000166582	target
TERF2IP	ENSG00000166848	target
PPP2R3B	ENSG00000167393	target
CHST14	ENSG00000169105	target
COQ2	ENSG00000173085	target
XXYLT1	ENSG00000173950	target
DENND6A	ENSG00000174839	target
B3GALT6	ENSG00000176022	target
RUFY1	ENSG00000176783	target
MUC20	ENSG00000176945	target
ACAD9	ENSG00000177646	target
POGLUT3	ENSG00000178202	target
ST20	ENSG00000180953	target
ZNF623	ENSG00000183309	target
FAM120C	ENSG00000184083	target
TUBB	ENSG00000196230	target
STK39	ENSG00000198648	target
FAM216A	ENSG00000204856	target
DYNLT2B	ENSG00000213123	target
ZBED1	ENSG00000214717	target
QSER1	ENSG00000060749	target
DNTTIP2	ENSG00000067334	target
USP33	ENSG00000077254	target
AGL	ENSG00000162688	target
GIGYF2	ENSG00000204120	target
PIGQ	ENSG00000007541	target
IFI35	ENSG00000068079	target
AOC2	ENSG00000131480	target
SMPD2	ENSG00000135587	target
DBNL	ENSG00000136279	target
ERP27	ENSG00000139055	target
ITGB1BP2	ENSG00000147166	target
NPR2	ENSG00000159899	target
TNFRSF13C	ENSG00000159958	target
AMDHD2	ENSG00000162066	target
CDKN2AIP	ENSG00000168564	target
CABP4	ENSG00000175544	target
TMEM86B	ENSG00000180089	target
SPACDR	ENSG00000185955	target
GPANK1	ENSG00000204438	target
NUDT3	ENSG00000272325	target
TRAF1	ENSG00000056558	target
TBCB	ENSG00000105254	target
BIN2	ENSG00000110934	target
HBS1L	ENSG00000112339	target
TTL	ENSG00000114999	target
CSRNP1	ENSG00000144655	target
BSDC1	ENSG00000160058	target
AK4	ENSG00000162433	target
GBP4	ENSG00000162654	target
CASP7	ENSG00000165806	target
SERPINB8	ENSG00000166401	target
LDLRAD4	ENSG00000168675	target
DENND5A	ENSG00000184014	target
CD47	ENSG00000196776	target
ZBTB10	ENSG00000205189	target
CYP51A1	ENSG00000001630	target
CFAP20	ENSG00000070761	target
HUWE1	ENSG00000086758	target
KIZ	ENSG00000088970	target
PCBP4	ENSG00000090097	target
CCDC134	ENSG00000100147	target
PSMD7	ENSG00000103035	target
HPS1	ENSG00000107521	target
DHX58	ENSG00000108771	target
BLTP3B	ENSG00000111647	target
FGFR1OP2	ENSG00000111790	target
USP15	ENSG00000135655	target
COX5B	ENSG00000135940	target
TBRG4	ENSG00000136270	target
SLC5A6	ENSG00000138074	target
RAP1GDS1	ENSG00000138698	target
PTPN7	ENSG00000143851	target
PM20D2	ENSG00000146281	target
TMEM181	ENSG00000146433	target
PAXX	ENSG00000148362	target
RMND1	ENSG00000155906	target
PALM2AKAP2	ENSG00000157654	target
VPS11	ENSG00000160695	target
ORAI2	ENSG00000160991	target
COX6C	ENSG00000164919	target
NEMF	ENSG00000165525	target
CLPX	ENSG00000166855	target
ASB8	ENSG00000177981	target
MAGED1	ENSG00000179222	target
TSHZ1	ENSG00000179981	target
ZNF84	ENSG00000198040	target
EIF1AY	ENSG00000198692	target
RASGEF1A	ENSG00000198915	target
DAXX	ENSG00000204209	target
CCNI2	ENSG00000205089	target
RIPOR1	ENSG00000039523	target
LIMS2	ENSG00000072163	target
SCARF1	ENSG00000074660	target
GRAMD4	ENSG00000075240	target
GSK3B	ENSG00000082701	target
BCORL1	ENSG00000085185	target
QPRT	ENSG00000103485	target
FSD1	ENSG00000105255	target
DBN1	ENSG00000113758	target
FAM162A	ENSG00000114023	target
OTOF	ENSG00000115155	target
PLCG1	ENSG00000124181	target
MYRF	ENSG00000124920	target
MTX2	ENSG00000128654	target
CD68	ENSG00000129226	target
PRAM1	ENSG00000133246	target
CD180	ENSG00000134061	target
C5AR2	ENSG00000134830	target
NUDT7	ENSG00000140876	target
ST3GAL2	ENSG00000157350	target
TNFSF13	ENSG00000161955	target
BRI3	ENSG00000164713	target
DCHS1	ENSG00000166341	target
MAP1A	ENSG00000166963	target
GATAD2A	ENSG00000167491	target
CEBPB	ENSG00000172216	target
ANKRD13D	ENSG00000172932	target
LRFN4	ENSG00000173621	target
CAVIN1	ENSG00000177469	target
GPR35	ENSG00000178623	target
FAM89A	ENSG00000182118	target
STAC3	ENSG00000185482	target
PPP1R26	ENSG00000196422	target
CCDC85C	ENSG00000205476	target
ARHGAP23	ENSG00000275832	target
REXO5	ENSG00000005189	target
SZRD1	ENSG00000055070	target
HPF1	ENSG00000056050	target
NCK2	ENSG00000071051	target
FNDC3B	ENSG00000075420	target
MAST2	ENSG00000086015	target
BLVRB	ENSG00000090013	target
CDV3	ENSG00000091527	target
NXT2	ENSG00000101888	target
ACP5	ENSG00000102575	target
GSPT1	ENSG00000103342	target
RAB11A	ENSG00000103769	target
ECH1	ENSG00000104823	target
ERLIN1	ENSG00000107566	target
ANKRD26	ENSG00000107890	target
UBE2D3	ENSG00000109332	target
NDUFC1	ENSG00000109390	target
NUDT12	ENSG00000112874	target
USP4	ENSG00000114316	target
RMDN2	ENSG00000115841	target
DDX59	ENSG00000118197	target
RAB14	ENSG00000119396	target
CC2D1A	ENSG00000132024	target
DCTN4	ENSG00000132912	target
RTF1	ENSG00000137815	target
LYSMD2	ENSG00000140280	target
TGFB1I1	ENSG00000140682	target
MBTPS1	ENSG00000140943	target
GALNS	ENSG00000141012	target
SMAD4	ENSG00000141646	target
MIEN1	ENSG00000141741	target
HDGF	ENSG00000143321	target
RRAGA	ENSG00000155876	target
DPY19L4	ENSG00000156162	target
ZNF219	ENSG00000165804	target
SEPTIN2	ENSG00000168385	target
FBXO45	ENSG00000174013	target
KLC2	ENSG00000174996	target
PACS1	ENSG00000175115	target
STAP2	ENSG00000178078	target
SGSH	ENSG00000181523	target
FUT4	ENSG00000196371	target
TOPORS	ENSG00000197579	target
DDR1	ENSG00000204580	target
TRBC2	ENSG00000211772	target
NPEPL1	ENSG00000215440	target
SENP7	ENSG00000138468	target
BID	ENSG00000015475	target
PRKAG2	ENSG00000106617	target
ST3GAL5	ENSG00000115525	target
ARMC2	ENSG00000118690	target
CLCC1	ENSG00000121940	target
SH2D3A	ENSG00000125731	target
APOBEC3F	ENSG00000128394	target
IVD	ENSG00000128928	target
TTLL4	ENSG00000135912	target
GPR174	ENSG00000147138	target
ARHGAP35	ENSG00000160007	target
DHX57	ENSG00000163214	target
MBD6	ENSG00000166987	target
SLC25A30	ENSG00000174032	target
HSPA1B	ENSG00000204388	target
KLRB1	ENSG00000111796	target
TCTN3	ENSG00000119977	target
KYAT3	ENSG00000137944	target
TSR2	ENSG00000158526	target
KPNA4	ENSG00000186432	target
ISY1	ENSG00000240682	target
CNPY2	ENSG00000257727	target
MYNN	ENSG00000085274	target
CRIPT	ENSG00000119878	target
ANAPC11	ENSG00000141552	target
CNOT11	ENSG00000158435	target
SQSTM1	ENSG00000161011	target
TUBA1A	ENSG00000167552	target
ZNF146	ENSG00000167635	target
YBEY	ENSG00000182362	target
YTHDF2	ENSG00000198492	target
GGNBP2	ENSG00000278311	target
DDX24	ENSG00000089737	target
SNAP29	ENSG00000099940	target
EIF3D	ENSG00000100353	target
MLEC	ENSG00000110917	target
ASH2L	ENSG00000129691	target
UBA1	ENSG00000130985	target
AIMP1	ENSG00000164022	target
ZNF622	ENSG00000173545	target
RBM4	ENSG00000173933	target
CEP350	ENSG00000135837	target
MORC3	ENSG00000159256	target
COMMD10	ENSG00000145781	target
COMMD8	ENSG00000169019	target
ST7	ENSG00000004866	target
RAB23	ENSG00000112210	target
RASGRP3	ENSG00000152689	target
PICALM	ENSG00000073921	target
COPS8	ENSG00000198612	target
CCL3	ENSG00000277632	target
NEDD1	ENSG00000139350	target
FEN1	ENSG00000168496	target
TNRC6B	ENSG00000100354	target
NFATC1	ENSG00000131196	target
CDKAL1	ENSG00000145996	target
KIF22	ENSG00000079616	target
CNOT2	ENSG00000111596	target
STIL	ENSG00000123473	target
NUSAP1	ENSG00000137804	target
RCCD1	ENSG00000166965	target
ATG4B	ENSG00000168397	target
IQGAP3	ENSG00000183856	target
AKAP11	ENSG00000023516	target
RRM2B	ENSG00000048392	target
FAM120A	ENSG00000048828	target
TNIP3	ENSG00000050730	target
SIKE1	ENSG00000052723	target
PUM2	ENSG00000055917	target
MXD1	ENSG00000059728	target
BLTP3A	ENSG00000065060	target
DDX3Y	ENSG00000067048	target
EXOC5	ENSG00000070367	target
SNX13	ENSG00000071189	target
GNB1	ENSG00000078369	target
ITCH	ENSG00000078747	target
MAPRE3	ENSG00000084764	target
SPG21	ENSG00000090487	target
RBM27	ENSG00000091009	target
HNRNPH3	ENSG00000096746	target
RAB18	ENSG00000099246	target
CIRBP	ENSG00000099622	target
BRMS1L	ENSG00000100916	target
KIF3B	ENSG00000101350	target
FLT1	ENSG00000102755	target
MPG	ENSG00000103152	target
RAB2A	ENSG00000104388	target
KCNN4	ENSG00000104783	target
TTC26	ENSG00000105948	target
TMEM245	ENSG00000106771	target
CD5	ENSG00000110448	target
IL26	ENSG00000111536	target
GOLT1B	ENSG00000111711	target
HCFC2	ENSG00000111727	target
HINT3	ENSG00000111911	target
ALDH5A1	ENSG00000112294	target
MAN2A1	ENSG00000112893	target
TENT4A	ENSG00000112941	target
XRN1	ENSG00000114127	target
FXR1	ENSG00000114416	target
PLEKHB2	ENSG00000115762	target
SLC35D1	ENSG00000116704	target
ZBTB17	ENSG00000116809	target
ECE1	ENSG00000117298	target
RBM18	ENSG00000119446	target
SMNDC1	ENSG00000119953	target
CD274	ENSG00000120217	target
TENT4B	ENSG00000121274	target
ACO1	ENSG00000122729	target
NMI	ENSG00000123609	target
HS3ST3B1	ENSG00000125430	target
LSM8	ENSG00000128534	target
NDUFA5	ENSG00000128609	target
EFR3A	ENSG00000132294	target
PER2	ENSG00000132326	target
MPRIP	ENSG00000133030	target
EPSTI1	ENSG00000133106	target
ATP13A3	ENSG00000133657	target
KRAS	ENSG00000133703	target
RBM17	ENSG00000134453	target
B4GALNT1	ENSG00000135454	target
REPS1	ENSG00000135597	target
KIAA0513	ENSG00000135709	target
SLC31A2	ENSG00000136867	target
DERL1	ENSG00000136986	target
RANBP6	ENSG00000137040	target
DDX60	ENSG00000137628	target
ADAM10	ENSG00000137845	target
ASCC1	ENSG00000138303	target
NAB1	ENSG00000138386	target
G3BP2	ENSG00000138757	target
TMTC3	ENSG00000139324	target
CBX4	ENSG00000141582	target
GABPB2	ENSG00000143458	target
ACP1	ENSG00000143727	target
SRP9	ENSG00000143742	target
CALM2	ENSG00000143933	target
CIAO1	ENSG00000144021	target
RBMX	ENSG00000147274	target
FRA10AC1	ENSG00000148690	target
AASDHPPT	ENSG00000149313	target
MTMR12	ENSG00000150712	target
FHIP2A	ENSG00000151553	target
HOMER1	ENSG00000152413	target
SAR1B	ENSG00000152700	target
SREK1IP1	ENSG00000153006	target
LYSET	ENSG00000153485	target
BABAM2	ENSG00000158019	target
VMA21	ENSG00000160131	target
SAFB	ENSG00000160633	target
LZIC	ENSG00000162441	target
TOPBP1	ENSG00000163781	target
KIAA1143	ENSG00000163807	target
ABHD18	ENSG00000164074	target
ANKRD33B	ENSG00000164236	target
KCNK5	ENSG00000164626	target
ADCY1	ENSG00000164742	target
SGPL1	ENSG00000166224	target
MSS51	ENSG00000166343	target
ZNF526	ENSG00000167625	target
ARF4	ENSG00000168374	target
AHCYL1	ENSG00000168710	target
MFF	ENSG00000168958	target
UQCRFS1	ENSG00000169021	target
SIK2	ENSG00000170145	target
USP32	ENSG00000170832	target
CAVIN3	ENSG00000170955	target
C1GALT1C1	ENSG00000171155	target
ASXL1	ENSG00000171456	target
ZNF596	ENSG00000172748	target
CCDC106	ENSG00000173581	target
TMEM167A	ENSG00000174695	target
RMI2	ENSG00000175643	target
ZBTB41	ENSG00000177888	target
SKA2	ENSG00000182628	target
TENT5C	ENSG00000183508	target
PCBP3	ENSG00000183570	target
PRKX	ENSG00000183943	target
ATL3	ENSG00000184743	target
SMIM10	ENSG00000184785	target
MANEAL	ENSG00000185090	target
MOSMO	ENSG00000185716	target
ANKRD46	ENSG00000186106	target
DAPK1	ENSG00000196730	target
FITM2	ENSG00000197296	target
FAR1	ENSG00000197601	target
RUNDC1	ENSG00000198863	target
KIAA0753	ENSG00000198920	target
LAT	ENSG00000213658	target
TMEM167B	ENSG00000215717	target
FNIP1	ENSG00000217128	target
SMIM13	ENSG00000224531	target
GNG10	ENSG00000242616	target
UBE2V1	ENSG00000244687	target
TAF9	ENSG00000273841	target
BCAP29	ENSG00000075790	target
CREM	ENSG00000095794	target
SRRD	ENSG00000100104	target
RBM23	ENSG00000100461	target
SNPH	ENSG00000101298	target
TUSC2	ENSG00000114383	target
CREB1	ENSG00000118260	target
LDAH	ENSG00000118961	target
ANKRD9	ENSG00000156381	target
PDXK	ENSG00000160209	target
WRN	ENSG00000165392	target
ELP5	ENSG00000170291	target
RAB33B	ENSG00000172007	target
P2RY14	ENSG00000174944	target
FAM131A	ENSG00000175182	target
MX2	ENSG00000183486	target
FOXO4	ENSG00000184481	target
CIB1	ENSG00000185043	target
ZNF511	ENSG00000198546	target
UBE2J1	ENSG00000198833	target
MCRIP1	ENSG00000225663	target
CDKL5	ENSG00000008086	target
ELOVL5	ENSG00000012660	target
RUFY3	ENSG00000018189	target
ABCF2	ENSG00000033050	target
SPATA7	ENSG00000042317	target
ATP6V1H	ENSG00000047249	target
MTA3	ENSG00000057935	target
ANKS1A	ENSG00000064999	target
NTHL1	ENSG00000065057	target
GTF3C1	ENSG00000077235	target
AAMDC	ENSG00000087884	target
PPP1R13B	ENSG00000088808	target
PATZ1	ENSG00000100105	target
SGSM3	ENSG00000100359	target
EEA1	ENSG00000102189	target
TSC22D1	ENSG00000102804	target
PHKB	ENSG00000102893	target
NDRG1	ENSG00000104419	target
GIT1	ENSG00000108262	target
DDX5	ENSG00000108654	target
SMURF2	ENSG00000108854	target
MMD	ENSG00000108960	target
COX6A1	ENSG00000111775	target
SMAD5	ENSG00000113658	target
SCAP	ENSG00000114650	target
EPB41L5	ENSG00000115109	target
SCP2	ENSG00000116171	target
ACADM	ENSG00000117054	target
OSBPL9	ENSG00000117859	target
C1orf54	ENSG00000118292	target
USP35	ENSG00000118369	target
FOXO3	ENSG00000118689	target
GALNT12	ENSG00000119514	target
SLIRP	ENSG00000119705	target
FKBP1B	ENSG00000119782	target
DENND10	ENSG00000119979	target
ARAP3	ENSG00000120318	target
PLS1	ENSG00000120756	target
STX16	ENSG00000124222	target
SNRNP27	ENSG00000124380	target
RIOK1	ENSG00000124784	target
SH3TC1	ENSG00000125089	target
FAM110A	ENSG00000125898	target
PIK3C2B	ENSG00000133056	target
BEX2	ENSG00000133134	target
CMPK2	ENSG00000134326	target
TFCP2	ENSG00000135457	target
COQ10A	ENSG00000135469	target
EPC2	ENSG00000135999	target
XPA	ENSG00000136936	target
DNAJB5	ENSG00000137094	target
PGBD1	ENSG00000137338	target
AMDHD1	ENSG00000139344	target
AFG3L2	ENSG00000141385	target
SH3GL1	ENSG00000141985	target
ENSA	ENSG00000143420	target
GOLPH3L	ENSG00000143457	target
EIF2D	ENSG00000143486	target
TRMT10A	ENSG00000145331	target
RNF44	ENSG00000146083	target
FBXO25	ENSG00000147364	target
PAK1	ENSG00000149269	target
LY96	ENSG00000154589	target
AK9	ENSG00000155085	target
ZFYVE9	ENSG00000157077	target
NDUFV3	ENSG00000160194	target
PKN3	ENSG00000160447	target
NBEAL2	ENSG00000160796	target
LBHD1	ENSG00000162194	target
LZTFL1	ENSG00000163818	target
DUSP7	ENSG00000164086	target
UQCRQ	ENSG00000164405	target
MATCAP2	ENSG00000164542	target
JAM3	ENSG00000166086	target
TMEM41B	ENSG00000166471	target
TMED3	ENSG00000166557	target
KIF7	ENSG00000166813	target
VPS39	ENSG00000166887	target
CD300A	ENSG00000167851	target
RGS14	ENSG00000169220	target
NFU1	ENSG00000169599	target
BRD3	ENSG00000169925	target
SOCS6	ENSG00000170677	target
UNC119B	ENSG00000175970	target
ZSCAN2	ENSG00000176371	target
SLC25A20	ENSG00000178537	target
BBS10	ENSG00000179941	target
KCTD2	ENSG00000180901	target
ABAT	ENSG00000183044	target
SH2D1A	ENSG00000183918	target
ARMCX2	ENSG00000184867	target
SMYD3	ENSG00000185420	target
TAF9B	ENSG00000187325	target
ZNF527	ENSG00000189164	target
KPNA5	ENSG00000196911	target
ENPP1	ENSG00000197594	target
CD2AP	ENSG00000198087	target
LDB1	ENSG00000198728	target
TNF	ENSG00000232810	target
MPND	ENSG00000008382	target
CSDE1	ENSG00000009307	target
TBC1D22B	ENSG00000065491	target
PRR11	ENSG00000068489	target
CSNK2A2	ENSG00000070770	target
MARK2	ENSG00000072518	target
NANS	ENSG00000095380	target
MKNK2	ENSG00000099875	target
RAE1	ENSG00000101146	target
VRK3	ENSG00000105053	target
SETX	ENSG00000107290	target
LTA4H	ENSG00000111144	target
PLEKHM2	ENSG00000116786	target
STMN1	ENSG00000117632	target
GNA13	ENSG00000120063	target
PROSER1	ENSG00000120685	target
STAT5A	ENSG00000126561	target
TACO1	ENSG00000136463	target
CDK5RAP2	ENSG00000136861	target
KIF20B	ENSG00000138182	target
CENPE	ENSG00000138778	target
BAHD1	ENSG00000140320	target
RANBP10	ENSG00000141084	target
ZCCHC2	ENSG00000141664	target
FEM1A	ENSG00000141965	target
NCAPG2	ENSG00000146918	target
CEP78	ENSG00000148019	target
MIGA2	ENSG00000148343	target
SCLT1	ENSG00000151466	target
CACUL1	ENSG00000151893	target
DBI	ENSG00000155368	target
LARP1	ENSG00000155506	target
MIER3	ENSG00000155545	target
USP16	ENSG00000156256	target
XKR8	ENSG00000158156	target
COX18	ENSG00000163626	target
FOXK1	ENSG00000164916	target
GLB1L3	ENSG00000166105	target
RRM1	ENSG00000167325	target
RAB8A	ENSG00000167461	target
ZNF581	ENSG00000171425	target
HNRNPA0	ENSG00000177733	target
LCORL	ENSG00000178177	target
TMEM11	ENSG00000178307	target
KPNA2	ENSG00000182481	target
CEP57L1	ENSG00000183137	target
KIF18B	ENSG00000186185	target
MSL1	ENSG00000188895	target
FAM111B	ENSG00000189057	target
